"No.","Time","Source","Destination","Protocol","Length","Info","Intervalo"
"125580","1299.102715","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.308789000"
"125581","1299.147743","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=43 Ack=8441 Win=251 Len=0","0.045028000"
"132184","1304.898238","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.750495000"
"132185","1304.937635","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=43 Ack=8475 Win=251 Len=0","0.039397000"
"132249","1309.336444","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.398809000"
"132250","1309.388069","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=43 Ack=8509 Win=251 Len=0","0.051625000"
"132437","1314.954688","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.566619000"
"132438","1314.998868","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=43 Ack=8543 Win=251 Len=0","0.044180000"
"132475","1320.373206","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.374338000"
"132476","1320.373541","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","0.000335000"
"132480","1320.588694","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=8577 Ack=45 Win=502 Len=0","0.215153000"
"132489","1322.011427","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","1.422733000"
"132490","1322.065445","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=45 Ack=8579 Win=251 Len=0","0.054018000"
"132524","1325.780143","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","3.714698000"
"132526","1325.830399","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=45 Ack=8613 Win=251 Len=0","0.050256000"
"132565","1331.264154","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.433755000"
"132568","1331.316528","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=45 Ack=8647 Win=251 Len=0","0.052374000"
"132604","1335.696747","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.380219000"
"132605","1335.741880","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=45 Ack=8681 Win=251 Len=0","0.045133000"
"132649","1341.163656","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.421776000"
"132651","1341.214369","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=45 Ack=8715 Win=250 Len=0","0.050713000"
"132714","1346.758594","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.544225000"
"132715","1346.813314","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=45 Ack=8749 Win=250 Len=0","0.054720000"
"132744","1352.156912","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.343598000"
"132745","1352.204988","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=45 Ack=8783 Win=250 Len=0","0.048076000"
"132774","1357.140460","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.935472000"
"132775","1357.191574","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=45 Ack=8817 Win=250 Len=0","0.051114000"
"132809","1362.163969","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.972395000"
"132810","1362.214193","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=45 Ack=8851 Win=255 Len=0","0.050224000"
"132856","1367.476906","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.262713000"
"132857","1367.527215","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=45 Ack=8885 Win=255 Len=0","0.050309000"
"132921","1373.630690","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","6.103475000"
"132924","1373.683783","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=45 Ack=8919 Win=255 Len=0","0.053093000"
"132973","1378.340171","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.656388000"
"132975","1378.395125","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=45 Ack=8953 Win=255 Len=0","0.054954000"
"132990","1381.357362","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","2.962237000"
"132991","1381.571958","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=8953 Ack=47 Win=502 Len=0","0.214596000"
"132999","1382.449809","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","0.877851000"
"133000","1382.490109","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=47 Ack=8955 Win=255 Len=0","0.040300000"
"133005","1383.291266","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","0.801157000"
"133006","1383.342715","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=47 Ack=8989 Win=255 Len=0","0.051449000"
"133047","1388.686347","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.343632000"
"133048","1388.737263","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=47 Ack=9023 Win=255 Len=0","0.050916000"
"133080","1393.748772","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.011509000"
"133082","1393.797559","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=47 Ack=9057 Win=255 Len=0","0.048787000"
"133116","1399.126694","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.329135000"
"133117","1399.180272","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=47 Ack=9091 Win=255 Len=0","0.053578000"
"133219","1404.551620","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.371348000"
"133220","1404.594559","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=47 Ack=9125 Win=254 Len=0","0.042939000"
"133257","1410.082855","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.488296000"
"133259","1410.128566","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=47 Ack=9159 Win=254 Len=0","0.045711000"
"133301","1415.625440","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.496874000"
"133302","1415.677280","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=47 Ack=9193 Win=254 Len=0","0.051840000"
"133343","1420.298980","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.621700000"
"133345","1420.344516","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=47 Ack=9227 Win=254 Len=0","0.045536000"
"133386","1425.672329","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.327813000"
"133387","1425.722011","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=47 Ack=9261 Win=254 Len=0","0.049682000"
"133424","1431.596856","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.874845000"
"133425","1431.641352","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=47 Ack=9295 Win=254 Len=0","0.044496000"
"133455","1436.871565","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.230213000"
"133456","1436.912602","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=47 Ack=9329 Win=254 Len=0","0.041037000"
"133483","1441.292546","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.379944000"
"133484","1441.335850","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=47 Ack=9363 Win=253 Len=0","0.043304000"
"133487","1442.298890","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","0.963040000"
"133491","1442.515157","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=9363 Ack=49 Win=502 Len=0","0.216267000"
"133497","1443.694825","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","1.179668000"
"133499","1443.745574","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=49 Ack=9365 Win=253 Len=0","0.050749000"
"133525","1446.519345","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","2.773771000"
"133527","1446.572063","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=49 Ack=9399 Win=253 Len=0","0.052718000"
"133560","1452.023980","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.451917000"
"133562","1452.067520","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=49 Ack=9433 Win=253 Len=0","0.043540000"
"133619","1457.449685","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.382165000"
"133621","1457.499832","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=49 Ack=9467 Win=253 Len=0","0.050147000"
"133652","1462.920393","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.420561000"
"133653","1462.971873","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=49 Ack=9501 Win=253 Len=0","0.051480000"
"133689","1468.690708","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.718835000"
"133691","1468.736246","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=49 Ack=9535 Win=253 Len=0","0.045538000"
"133720","1473.456520","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.720274000"
"133721","1473.505989","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=49 Ack=9569 Win=253 Len=0","0.049469000"
"133757","1478.624596","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.118607000"
"133758","1478.672915","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=49 Ack=9603 Win=253 Len=0","0.048319000"
"133787","1483.606732","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.933817000"
"133788","1483.657927","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=49 Ack=9637 Win=252 Len=0","0.051195000"
"133819","1488.820242","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.162315000"
"133820","1488.869484","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=49 Ack=9671 Win=252 Len=0","0.049242000"
"133843","1494.225270","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.355786000"
"133844","1494.273348","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=49 Ack=9705 Win=252 Len=0","0.048078000"
"133920","1499.938547","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.665199000"
"133921","1499.985523","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=49 Ack=9739 Win=252 Len=0","0.046976000"
"133965","1502.954050","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","2.968527000"
"133967","1503.170361","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=9739 Ack=51 Win=502 Len=0","0.216311000"
"133978","1504.802458","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","1.632097000"
"133979","1504.854135","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=51 Ack=9741 Win=252 Len=0","0.051677000"
"133981","1505.015286","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","0.161151000"
"133982","1505.055448","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=51 Ack=9775 Win=252 Len=0","0.040162000"
"134009","1510.723260","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.667812000"
"134010","1510.768181","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=51 Ack=9809 Win=252 Len=0","0.044921000"
"134032","1515.631974","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.863793000"
"134033","1515.676885","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=51 Ack=9843 Win=252 Len=0","0.044911000"
"134068","1521.503202","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.826317000"
"134069","1521.551170","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=51 Ack=9877 Win=251 Len=0","0.047968000"
"134094","1526.475480","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.924310000"
"134095","1526.529564","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=51 Ack=9911 Win=251 Len=0","0.054084000"
"134130","1531.734616","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.205052000"
"134131","1531.779307","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=51 Ack=9945 Win=251 Len=0","0.044691000"
"134166","1537.102933","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.323626000"
"134168","1537.148095","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=51 Ack=9979 Win=251 Len=0","0.045162000"
"134194","1541.765599","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.617504000"
"134195","1541.814368","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=51 Ack=10013 Win=251 Len=0","0.048769000"
"134222","1547.125655","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.311287000"
"134223","1547.175195","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=51 Ack=10047 Win=251 Len=0","0.049540000"
"134266","1552.212336","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.037141000"
"134272","1552.257675","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=51 Ack=10081 Win=251 Len=0","0.045339000"
"134307","1557.978357","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.720682000"
"134308","1558.029598","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=51 Ack=10115 Win=251 Len=0","0.051241000"
"134327","1562.811235","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.781637000"
"134328","1562.861128","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=51 Ack=10149 Win=250 Len=0","0.049893000"
"134332","1563.824539","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","0.963411000"
"134333","1564.041594","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=10149 Ack=53 Win=502 Len=0","0.217055000"
"134362","1565.202244","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","1.160650000"
"134364","1565.252730","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=53 Ack=10151 Win=250 Len=0","0.050486000"
"134384","1568.552228","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","3.299498000"
"134385","1568.597533","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=53 Ack=10185 Win=250 Len=0","0.045305000"
"134412","1573.978320","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.380787000"
"134413","1574.029323","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=53 Ack=10219 Win=250 Len=0","0.051003000"
"134455","1579.501524","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.472201000"
"134456","1579.549542","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=53 Ack=10253 Win=250 Len=0","0.048018000"
"134594","1584.959355","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.409813000"
"134596","1585.005038","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=53 Ack=10287 Win=255 Len=0","0.045683000"
"134625","1589.776517","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.771479000"
"134626","1589.830044","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=53 Ack=10321 Win=255 Len=0","0.053527000"
"136386","1594.451657","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.621613000"
"136390","1594.501858","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=53 Ack=10355 Win=255 Len=0","0.050201000"
"136432","1600.136478","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.634620000"
"136433","1600.181165","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=53 Ack=10389 Win=255 Len=0","0.044687000"
"136455","1605.556527","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.375362000"
"136458","1605.604223","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=53 Ack=10423 Win=255 Len=0","0.047696000"
"136494","1610.797134","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.192911000"
"136495","1610.849664","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=53 Ack=10457 Win=255 Len=0","0.052530000"
"136525","1616.253484","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.403820000"
"136526","1616.306927","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=53 Ack=10491 Win=255 Len=0","0.053443000"
"136550","1621.900027","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.593100000"
"136551","1621.941051","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=53 Ack=10525 Win=255 Len=0","0.041024000"
"136564","1623.915496","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","1.974445000"
"136567","1624.132832","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=10525 Ack=55 Win=502 Len=0","0.217336000"
"136577","1625.570041","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","1.437209000"
"136580","1625.614191","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=55 Ack=10527 Win=255 Len=0","0.044150000"
"136585","1626.719116","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","1.104925000"
"136586","1626.761217","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=55 Ack=10561 Win=254 Len=0","0.042101000"
"136618","1631.572577","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.811360000"
"136619","1631.623616","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=55 Ack=10595 Win=254 Len=0","0.051039000"
"136647","1636.721962","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.098346000"
"136648","1636.769268","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=55 Ack=10629 Win=254 Len=0","0.047306000"
"136681","1642.528196","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.758928000"
"136682","1642.581398","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=55 Ack=10663 Win=254 Len=0","0.053202000"
"136737","1648.105428","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.524030000"
"136738","1648.156769","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=55 Ack=10697 Win=254 Len=0","0.051341000"
"136845","1653.749933","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.593164000"
"136846","1653.793670","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=55 Ack=10731 Win=254 Len=0","0.043737000"
"136909","1658.124721","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.331051000"
"136914","1658.177011","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=55 Ack=10765 Win=254 Len=0","0.052290000"
"137018","1663.307782","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.130771000"
"137019","1663.350874","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=55 Ack=10799 Win=253 Len=0","0.043092000"
"137058","1668.757037","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.406163000"
"137060","1668.805313","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=55 Ack=10833 Win=253 Len=0","0.048276000"
"137108","1673.656525","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.851212000"
"137109","1673.700544","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=55 Ack=10867 Win=253 Len=0","0.044019000"
"137141","1678.744064","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.043520000"
"137142","1678.794084","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=55 Ack=10901 Win=253 Len=0","0.050020000"
"137184","1684.339395","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.545311000"
"137185","1684.339788","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","0.000393000"
"137188","1684.556115","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=10935 Ack=57 Win=502 Len=0","0.216327000"
"137198","1685.316641","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","0.760526000"
"137202","1685.362369","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=57 Ack=10937 Win=253 Len=0","0.045728000"
"137249","1689.419996","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.057627000"
"137250","1689.467509","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=57 Ack=10971 Win=253 Len=0","0.047513000"
"137320","1694.888757","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.421248000"
"137321","1694.930447","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=57 Ack=11005 Win=253 Len=0","0.041690000"
"137349","1699.966427","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.035980000"
"137350","1700.007929","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=57 Ack=11039 Win=253 Len=0","0.041502000"
"137414","1705.688903","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.680974000"
"137415","1705.738688","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=57 Ack=11073 Win=252 Len=0","0.049785000"
"137448","1710.625740","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.887052000"
"137449","1710.677393","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=57 Ack=11107 Win=252 Len=0","0.051653000"
"137484","1715.742650","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.065257000"
"137485","1715.789455","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=57 Ack=11141 Win=252 Len=0","0.046805000"
"137522","1722.016098","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","6.226643000"
"137523","1722.056591","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=57 Ack=11175 Win=252 Len=0","0.040493000"
"137549","1726.500714","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.444123000"
"137550","1726.549347","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=57 Ack=11209 Win=252 Len=0","0.048633000"
"137581","1731.731710","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.182363000"
"137582","1731.782740","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=57 Ack=11243 Win=252 Len=0","0.051030000"
"137615","1737.014329","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.231589000"
"137616","1737.065122","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=57 Ack=11277 Win=252 Len=0","0.050793000"
"137636","1741.926391","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.861269000"
"137637","1741.979002","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=57 Ack=11311 Win=251 Len=0","0.052611000"
"137660","1744.938867","192.168.3.103","5.196.78.28","MQTT","56","Ping Request","2.959865000"
"137662","1745.155368","5.196.78.28","192.168.3.103","TCP","60","1883  >  51332 [ACK] Seq=11311 Ack=59 Win=502 Len=0","0.216501000"
"137668","1745.933975","5.196.78.28","192.168.3.103","MQTT","60","Ping Response","0.778607000"
"137669","1745.976745","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=59 Ack=11313 Win=251 Len=0","0.042770000"
"137677","1747.248513","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","1.271768000"
"137679","1747.303462","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=59 Ack=11347 Win=251 Len=0","0.054949000"
"137711","1752.366965","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.063503000"
"137713","1752.417396","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=59 Ack=11381 Win=251 Len=0","0.050431000"
"137782","1758.229950","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.812554000"
"137797","1758.278683","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=59 Ack=11415 Win=251 Len=0","0.048733000"
"138204","1763.926947","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.648264000"
"138205","1763.979550","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=59 Ack=11449 Win=251 Len=0","0.052603000"
"138233","1768.865227","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.885677000"
"138234","1768.912773","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=59 Ack=11483 Win=251 Len=0","0.047546000"
"138280","1773.967607","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","5.054834000"
"138281","1774.017967","192.168.3.103","5.196.78.28","TCP","54","51332  >  1883 [ACK] Seq=59 Ack=11517 Win=251 Len=0","0.050360000"
"138323","1778.955412","5.196.78.28","192.168.3.103","MQTT","88","Publish Message [esp32/felipe/dht]","4.937445000"
