"No.","Time","Source","Destination","Protocol","Length","Info","Intervalo"
"19517","1200.001646","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:50295, POST, coap://192.168.3.103/sensor","5.282334000"
"19518","1200.002460","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12616, 2.03 Valid","0.000814000"
"19561","1205.277498","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:48713, POST, coap://192.168.3.103/sensor","5.275038000"
"19562","1205.278268","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12617, 2.03 Valid","0.000770000"
"19614","1210.557154","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:35551, POST, coap://192.168.3.103/sensor","5.278886000"
"19615","1210.557933","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12618, 2.03 Valid","0.000779000"
"19660","1215.840490","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:9586, POST, coap://192.168.3.103/sensor","5.282557000"
"19661","1215.841307","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12619, 2.03 Valid","0.000817000"
"19739","1221.117928","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:26553, POST, coap://192.168.3.103/sensor","5.276621000"
"19740","1221.118780","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12620, 2.03 Valid","0.000852000"
"19807","1226.397717","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:10012, POST, coap://192.168.3.103/sensor","5.278937000"
"19808","1226.398495","192.168.3.103","192.168.3.116","CoAP","46","NON, MID:12621, 2.03 Valid","0.000778000"
"19847","1231.679687","192.168.3.116","192.168.3.103","CoAP","83","NON, MID:45214, POST, coap://192.168.3.103/sensor","5.281192000"
